hotel,is_canceled,stays_in_weekend_nights,stays_in_week_nights,adr
City Hotel,0,2,1,76.5
City Hotel,0,2,1,123
City Hotel,0,1,1,80
City Hotel,0,0,1,96.3
City Hotel,0,2,3,96.9
City Hotel,0,1,1,85.5
City Hotel,0,1,1,96.3
City Hotel,0,1,1,109.8
City Hotel,0,2,1,125
City Hotel,0,1,1,72.25
City Hotel,0,4,6,72.25
City Hotel,0,4,6,72.25
City Hotel,0,0,1,140
City Hotel,0,2,1,105.3
City Hotel,0,2,1,128.7
City Hotel,0,2,2,107.55
City Hotel,0,2,1,67.5
City Hotel,0,2,1,78.25
City Hotel,0,0,1,138
City Hotel,0,2,2,129.83
City Hotel,0,2,1,75
City Hotel,0,2,1,112.5
City Hotel,0,2,3,90.95
City Hotel,0,2,5,111.11
City Hotel,0,2,5,150.3
City Hotel,0,0,1,122
City Hotel,0,0,1,129
City Hotel,0,2,2,109.25
City Hotel,0,2,1,72.25
City Hotel,0,1,1,206.5
City Hotel,0,3,6,159.6
City Hotel,0,2,4,90.95
City Hotel,0,2,1,67.5
City Hotel,0,0,1,67
City Hotel,0,0,1,67
City Hotel,0,0,1,67
City Hotel,0,0,2,67
City Hotel,0,1,1,67
City Hotel,0,0,3,67
City Hotel,0,0,2,67
City Hotel,0,0,2,67
City Hotel,0,0,1,67
City Hotel,0,0,1,67
City Hotel,0,0,2,67
City Hotel,0,2,1,150.17
City Hotel,0,1,1,122.85
City Hotel,0,2,1,75
City Hotel,0,2,1,85
City Hotel,0,0,1,175
City Hotel,0,0,0,0
City Hotel,0,0,2,175
City Hotel,0,0,2,67
City Hotel,0,0,4,65
City Hotel,0,1,1,65
City Hotel,0,1,2,67
City Hotel,0,0,3,65
City Hotel,0,0,2,65
City Hotel,0,0,1,0
City Hotel,0,0,1,0
City Hotel,0,0,1,0
City Hotel,0,0,1,0
City Hotel,0,0,2,112.5
City Hotel,0,0,2,80.75
City Hotel,0,0,1,94.2
City Hotel,0,2,2,72.42
City Hotel,0,0,2,96.3
City Hotel,0,0,1,107.03
City Hotel,0,1,2,118.71
City Hotel,0,0,1,107.03
City Hotel,0,1,2,90.95
City Hotel,0,0,2,175
City Hotel,0,1,2,118
City Hotel,0,0,2,199.82
City Hotel,0,0,2,96.3
City Hotel,0,1,2,113
City Hotel,0,0,2,93.7
City Hotel,0,0,2,70.56
City Hotel,0,2,3,140.8
City Hotel,0,2,3,90.95
City Hotel,0,2,2,124.25
City Hotel,0,2,3,80.75
City Hotel,0,2,2,111.83
City Hotel,0,2,2,111.83
City Hotel,0,2,2,150.98
City Hotel,0,0,2,152.99
City Hotel,0,0,1,177.13
City Hotel,0,1,2,85.5
City Hotel,0,0,2,109.8
City Hotel,0,0,2,117
City Hotel,0,2,2,90.95
City Hotel,0,2,4,150.9
City Hotel,0,0,1,124
City Hotel,0,0,2,77.71
City Hotel,0,2,2,128.7
City Hotel,0,2,3,137.7
City Hotel,0,1,2,112.5
City Hotel,0,2,2,111.6
City Hotel,0,2,2,158.95
City Hotel,0,1,2,108
City Hotel,0,1,2,90.95
City Hotel,0,2,2,131.75
City Hotel,0,2,2,80.75
City Hotel,0,2,2,80.75
City Hotel,0,0,1,124
City Hotel,0,1,2,86.63
City Hotel,0,0,1,124
City Hotel,0,0,2,174.6
City Hotel,0,2,2,246
City Hotel,0,2,2,226.35
City Hotel,0,2,5,82.67
City Hotel,0,0,2,148
City Hotel,0,1,3,72.75
City Hotel,0,1,3,144.23
City Hotel,0,0,1,159.3
City Hotel,0,0,2,137.7
City Hotel,0,0,3,106.5
City Hotel,0,0,2,118.5
City Hotel,0,1,3,107.1
City Hotel,0,0,3,181.8
City Hotel,0,0,1,0
City Hotel,0,0,3,67
City Hotel,0,2,3,165.83
City Hotel,0,1,3,101.03
City Hotel,0,1,3,146.5
City Hotel,0,1,3,90.95
City Hotel,0,0,2,108
City Hotel,0,0,3,129
City Hotel,0,1,3,118.15
City Hotel,0,0,1,125
City Hotel,0,0,1,95
City Hotel,0,0,1,95
City Hotel,0,0,1,110
City Hotel,0,0,2,110
City Hotel,0,1,3,124.25
City Hotel,0,0,1,109.8
City Hotel,0,1,3,143.1
City Hotel,0,0,2,110
City Hotel,0,0,3,80.32
City Hotel,0,0,2,110
City Hotel,0,2,3,116.5
City Hotel,0,0,1,149
City Hotel,0,0,1,142.2
City Hotel,0,2,3,113.96
City Hotel,0,1,3,109.8
City Hotel,0,0,1,149
City Hotel,0,1,3,116.1
City Hotel,0,2,5,187
City Hotel,0,2,3,236
City Hotel,0,0,3,151.2
City Hotel,0,0,3,142.2
City Hotel,0,0,1,99.63
City Hotel,0,1,3,90.98
City Hotel,0,2,4,112.03
City Hotel,0,0,3,90.95
City Hotel,0,0,3,108
City Hotel,0,2,3,98.6
City Hotel,0,1,3,123.2
City Hotel,0,0,2,97.6
City Hotel,0,2,3,107
City Hotel,0,1,3,112.25
City Hotel,0,0,2,172.8
City Hotel,0,0,1,110
City Hotel,0,2,3,87.3
City Hotel,0,2,4,147.9
City Hotel,0,2,3,118.62
City Hotel,0,0,1,119
City Hotel,0,2,8,105.93
City Hotel,0,2,3,98.6
City Hotel,0,0,3,115.6
City Hotel,0,0,3,93.5
City Hotel,0,0,1,124
City Hotel,0,1,3,87.84
City Hotel,0,0,1,95
City Hotel,0,2,3,110.01
City Hotel,0,2,3,144
City Hotel,0,0,1,142.2
City Hotel,0,0,2,139
City Hotel,0,2,5,159
City Hotel,0,1,3,130.5
City Hotel,0,1,3,112.88
City Hotel,0,1,3,139
City Hotel,0,1,3,89.75
City Hotel,0,2,5,159
City Hotel,0,2,3,85.5
City Hotel,0,0,2,110
City Hotel,0,2,3,108.3
City Hotel,0,0,1,139
City Hotel,0,0,2,141.1
City Hotel,0,0,2,150
City Hotel,0,2,3,100.62
City Hotel,0,6,18,106
City Hotel,0,0,1,99
City Hotel,0,0,1,118
City Hotel,0,1,4,109.8
City Hotel,0,0,1,129
City Hotel,0,0,4,119
City Hotel,0,0,3,80.75
City Hotel,0,1,4,72.25
City Hotel,0,0,4,109.8
City Hotel,0,2,5,90.95
City Hotel,0,0,2,99
City Hotel,0,0,4,84.43
City Hotel,0,0,4,84.43
City Hotel,0,0,1,99
City Hotel,0,0,1,145.5
City Hotel,0,0,1,76.23
City Hotel,0,0,3,120.53
City Hotel,0,0,3,199.3
City Hotel,0,0,1,150
City Hotel,0,2,4,123.5
City Hotel,0,0,1,142.2
City Hotel,0,1,4,111.42
City Hotel,0,0,2,99
City Hotel,0,0,2,153
City Hotel,0,0,1,119
City Hotel,0,1,4,128.34
City Hotel,0,0,3,96.3
City Hotel,0,0,4,135
City Hotel,0,0,1,109.8
City Hotel,0,0,3,96.3
City Hotel,0,0,4,109.8
City Hotel,0,0,4,104.4
City Hotel,0,0,3,99
City Hotel,0,0,3,108
City Hotel,0,0,3,129.9
City Hotel,0,0,4,119
City Hotel,0,0,4,142.2
City Hotel,0,0,4,109.8
City Hotel,0,0,4,89.75
City Hotel,0,0,1,140
City Hotel,0,0,1,72.42
City Hotel,0,0,3,110
City Hotel,0,0,3,119
City Hotel,0,0,1,249
City Hotel,0,0,1,104.4
City Hotel,0,0,3,139
City Hotel,0,0,2,118.8
City Hotel,0,0,3,94.5
City Hotel,0,2,4,81.31
City Hotel,0,0,4,142.2
City Hotel,0,0,4,142.2
City Hotel,0,2,5,103.89
City Hotel,0,0,3,99
City Hotel,0,0,3,119
City Hotel,0,0,1,140
City Hotel,0,0,2,89.1
City Hotel,0,0,1,119
City Hotel,0,0,1,149
City Hotel,0,0,4,84.55
City Hotel,0,1,4,128.4
City Hotel,0,0,2,99
City Hotel,0,0,1,109.8
City Hotel,0,2,4,106.95
City Hotel,0,0,4,86.7
City Hotel,0,0,1,150
City Hotel,0,0,1,258
City Hotel,0,0,2,142.2
City Hotel,0,1,4,100.62
City Hotel,0,0,1,86.35
City Hotel,0,0,4,104.5
City Hotel,0,2,4,61
City Hotel,0,0,3,109.8
City Hotel,0,0,1,94.1
City Hotel,0,0,1,119
City Hotel,0,0,1,119
City Hotel,0,0,4,116
City Hotel,0,0,3,149.4
City Hotel,0,0,3,158
City Hotel,0,0,3,149.4
City Hotel,0,0,4,95
City Hotel,0,0,2,87.3
City Hotel,0,0,1,96.3
City Hotel,0,0,2,82.45
City Hotel,0,0,4,120.6
City Hotel,0,0,4,167.4
City Hotel,0,0,3,106.2
City Hotel,0,0,3,106.2
City Hotel,0,0,1,97.71
City Hotel,0,0,3,86.9
City Hotel,0,0,3,123.3
City Hotel,0,0,3,68.69
City Hotel,0,0,3,116.1
City Hotel,0,0,3,132.9
City Hotel,0,0,3,141.9
City Hotel,0,0,1,113.05
City Hotel,0,0,4,118.15
City Hotel,0,0,4,139
City Hotel,0,0,4,118.15
City Hotel,0,0,3,109.8
City Hotel,0,0,3,181.8
City Hotel,0,0,4,105.4
City Hotel,0,0,2,124
City Hotel,0,0,4,131.4
City Hotel,0,0,2,233.1
City Hotel,0,0,2,138
City Hotel,0,0,4,85.5
City Hotel,0,0,4,85.5
City Hotel,0,0,3,141.9
City Hotel,0,1,5,111.6
City Hotel,0,0,3,123.3
City Hotel,0,2,5,124.46
City Hotel,0,0,2,123.3
City Hotel,0,0,2,96.3
City Hotel,0,0,5,114.66
City Hotel,0,0,3,123.3
City Hotel,0,0,3,122
City Hotel,0,0,4,85.5
City Hotel,0,0,3,109.8
City Hotel,0,0,1,149
City Hotel,0,2,5,100.16
City Hotel,0,0,4,109.8
City Hotel,0,2,5,127.16
City Hotel,0,0,4,110
City Hotel,0,0,3,98.64
City Hotel,0,0,4,113.25
City Hotel,0,0,1,139.13
City Hotel,0,0,3,173.2
City Hotel,0,0,1,109.8
City Hotel,0,0,1,109.8
City Hotel,0,1,2,123.3
City Hotel,0,1,2,109.8
City Hotel,0,1,0,99
City Hotel,0,2,5,123.3
City Hotel,0,1,5,131.4
City Hotel,0,1,3,80.75
City Hotel,0,1,1,96
City Hotel,0,2,5,133
City Hotel,0,1,1,96
City Hotel,0,1,1,73
City Hotel,0,1,3,166.05
City Hotel,0,1,1,139.2
City Hotel,0,1,4,97.85
City Hotel,0,1,3,166.5
City Hotel,0,1,4,101.31
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,0
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,2,80.75
City Hotel,0,1,1,96
City Hotel,0,1,1,127
City Hotel,0,1,3,107.1
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,2,5,124.46
City Hotel,0,1,4,0
City Hotel,0,1,3,80.75
City Hotel,0,1,3,80.75
City Hotel,0,1,3,76.5
City Hotel,0,1,0,122
City Hotel,0,1,2,87.3
City Hotel,0,1,0,121.63
City Hotel,0,1,2,142.2
City Hotel,0,1,3,109.8
City Hotel,0,1,2,90.9
City Hotel,0,1,0,138
City Hotel,0,2,5,113.05
City Hotel,0,1,4,123.3
City Hotel,0,1,0,101.15
City Hotel,0,1,5,198
City Hotel,0,1,0,101.15
City Hotel,0,1,3,142.2
City Hotel,0,2,5,80.75
City Hotel,0,1,2,96.3
City Hotel,0,1,2,96.3
City Hotel,0,1,2,96.3
City Hotel,0,1,2,123.3
City Hotel,0,1,1,123.3
City Hotel,0,1,2,94.94
City Hotel,0,1,2,193.5
City Hotel,0,1,4,90.95
City Hotel,0,1,3,142.2
City Hotel,0,1,2,142.2
City Hotel,0,1,2,145.67
City Hotel,0,1,2,233.1
City Hotel,0,1,2,168.3
City Hotel,0,2,5,92.35
City Hotel,0,1,2,123.3
City Hotel,0,1,1,98.1
City Hotel,0,1,2,87.3
City Hotel,0,1,0,109.8
City Hotel,0,1,2,138.6
City Hotel,0,1,1,96
City Hotel,0,1,3,80.75
City Hotel,0,1,4,90.2
City Hotel,0,2,5,89.32
City Hotel,0,1,4,85.5
City Hotel,0,1,3,84.43
City Hotel,0,1,3,210
City Hotel,0,1,2,96.3
City Hotel,0,1,2,129.6
City Hotel,0,1,1,131
City Hotel,0,1,2,152.1
City Hotel,0,1,2,118.8
City Hotel,0,3,6,89.2
City Hotel,0,1,1,123.3
City Hotel,0,1,2,116.64
City Hotel,0,1,2,153
City Hotel,0,1,0,149
City Hotel,0,2,1,142.2
City Hotel,0,2,1,80.75
City Hotel,0,1,0,99
City Hotel,0,2,2,80.75
City Hotel,0,2,1,87.53
City Hotel,0,1,0,99
City Hotel,0,2,1,161.1
City Hotel,0,2,3,146.37
City Hotel,0,2,0,109.8
City Hotel,0,2,2,118.8
City Hotel,0,1,0,112.88
City Hotel,0,2,1,190.8
City Hotel,0,1,0,150
City Hotel,0,2,3,107.1
City Hotel,0,2,1,109.8
City Hotel,0,2,0,126
City Hotel,0,1,0,79.2
City Hotel,0,2,0,97.92
City Hotel,0,2,2,119.85
City Hotel,0,2,1,126.9
City Hotel,0,2,2,119.85
City Hotel,0,2,2,119.85
City Hotel,0,2,0,122.5
City Hotel,0,1,0,119
City Hotel,0,2,1,99.6
City Hotel,0,2,1,99.6
City Hotel,0,2,1,135.9
City Hotel,0,2,5,135
City Hotel,0,1,0,93.94
City Hotel,0,1,0,125.25
City Hotel,0,1,0,99
City Hotel,0,1,0,112.88
City Hotel,0,2,0,168.3
City Hotel,0,2,1,96.3
City Hotel,0,2,1,125.1
City Hotel,0,2,0,87.3
City Hotel,0,2,0,109.8
City Hotel,0,2,2,109.8
City Hotel,0,2,2,114.3
City Hotel,0,2,2,119.85
City Hotel,0,2,1,209.7
City Hotel,0,0,3,99.68
City Hotel,0,0,0,0
City Hotel,0,2,6,85.5
City Hotel,0,2,4,124.58
City Hotel,0,2,2,116.72
City Hotel,0,0,1,98.1
City Hotel,0,2,2,120.38
City Hotel,0,2,1,101.15
City Hotel,0,0,1,143.1
City Hotel,0,1,1,90.95
City Hotel,0,1,1,98.55
City Hotel,0,2,2,106.25
City Hotel,0,2,2,115.25
City Hotel,0,0,1,87.3
City Hotel,0,0,1,95
City Hotel,0,2,1,163.8
City Hotel,0,2,3,162
City Hotel,0,2,2,90.95
City Hotel,0,2,2,102.68
City Hotel,0,2,1,90.95
City Hotel,0,0,1,118.26
City Hotel,0,1,1,149
City Hotel,0,2,2,95.63
City Hotel,0,2,2,106.88
City Hotel,0,2,1,125.1
City Hotel,0,2,1,125.1
City Hotel,0,2,4,121.35
City Hotel,0,1,1,117.45
City Hotel,0,2,2,80.75
City Hotel,0,2,2,102.68
City Hotel,0,2,2,80.75
City Hotel,0,2,2,90.95
City Hotel,0,2,1,160
City Hotel,0,2,2,90.95
City Hotel,0,2,5,140.53
City Hotel,0,2,4,121.35
City Hotel,0,2,4,111.6
City Hotel,0,2,1,87.3
City Hotel,0,0,1,168.3
City Hotel,0,2,4,121.35
City Hotel,0,2,1,76.5
City Hotel,0,2,2,135.9
City Hotel,0,2,3,97.79
City Hotel,0,1,1,129
City Hotel,0,2,2,106.88
City Hotel,0,1,1,120.15
City Hotel,0,2,3,150.45
City Hotel,0,0,1,200
City Hotel,0,0,1,149.4
City Hotel,0,0,2,87.3
City Hotel,0,2,2,117.45
City Hotel,0,2,5,95.66
City Hotel,0,2,2,139.95
City Hotel,0,2,2,80.75
City Hotel,0,1,2,126.9
City Hotel,0,2,3,94.32
City Hotel,0,1,2,126.9
City Hotel,0,4,7,96
City Hotel,0,0,2,118
City Hotel,0,0,1,118
City Hotel,0,2,2,97.96
City Hotel,0,2,5,98.1
City Hotel,0,2,2,103.95
City Hotel,0,1,2,137.1
City Hotel,0,1,2,109.7
City Hotel,0,0,1,98.1
City Hotel,0,1,2,0
City Hotel,0,1,2,161.1
City Hotel,0,0,2,89.24
City Hotel,0,0,2,87.3
City Hotel,0,1,2,102
City Hotel,0,2,2,149.85
City Hotel,0,2,2,133.65
City Hotel,0,2,2,117.45
City Hotel,0,0,1,98.1
City Hotel,0,1,2,80.75
City Hotel,0,1,2,80.75
City Hotel,0,2,5,80.75
City Hotel,0,1,2,197.65
City Hotel,0,0,2,135.9
City Hotel,0,2,2,103.95
City Hotel,0,1,2,75.54
City Hotel,0,2,4,132.6
City Hotel,0,1,2,115.5
City Hotel,0,1,2,124.5
City Hotel,0,1,2,106.2
City Hotel,0,2,5,143.94
City Hotel,0,1,2,138.13
City Hotel,0,0,1,111.6
City Hotel,0,2,2,172.03
City Hotel,0,0,1,98.1
City Hotel,0,2,2,98.55
City Hotel,0,1,2,168.3
City Hotel,0,2,3,109.31
City Hotel,0,0,1,184
City Hotel,0,1,2,164
City Hotel,0,2,2,118.8
City Hotel,0,0,2,110.11
City Hotel,0,1,2,164
City Hotel,0,0,5,75
City Hotel,0,2,2,112.01
City Hotel,0,2,2,112.01
City Hotel,0,0,1,65
City Hotel,0,0,2,118
City Hotel,0,2,3,106.75
City Hotel,0,1,2,115.5
City Hotel,0,0,1,87.3
City Hotel,0,1,2,102
City Hotel,0,0,1,114.73
City Hotel,0,0,1,139.5
City Hotel,0,0,2,168.3
City Hotel,0,2,2,94.86
City Hotel,0,0,2,107.1
City Hotel,0,0,2,168.3
City Hotel,0,0,1,96.3
City Hotel,0,2,2,103.95
City Hotel,0,4,10,0
City Hotel,0,0,0,0
City Hotel,0,1,3,118.8
City Hotel,0,0,1,125.1
City Hotel,0,0,1,129
City Hotel,0,0,3,80.75
City Hotel,0,0,2,126.9
City Hotel,0,0,3,91.44
City Hotel,0,0,1,118.58
City Hotel,0,0,1,125.1
City Hotel,0,0,1,149
City Hotel,0,2,5,110
City Hotel,0,2,5,232.59
City Hotel,0,1,3,148
City Hotel,0,1,3,107.1
City Hotel,0,0,3,87.01
City Hotel,0,0,2,158.4
City Hotel,0,1,3,123.98
City Hotel,0,0,3,159.84
City Hotel,0,0,3,97.92
City Hotel,0,0,1,138
City Hotel,0,0,2,135.9
City Hotel,0,2,3,96.05
City Hotel,0,0,1,149.4
City Hotel,0,0,1,167.4
City Hotel,0,0,1,143.1
City Hotel,0,1,3,85
City Hotel,0,1,3,110.16
City Hotel,0,1,3,135.9
City Hotel,0,3,8,126
City Hotel,0,1,3,102.08
City Hotel,0,1,3,99.18
City Hotel,0,1,3,116.1
City Hotel,0,1,3,161.1
City Hotel,0,2,5,123.69
City Hotel,0,2,6,150.98
City Hotel,0,1,3,123.98
City Hotel,0,1,3,186.77
City Hotel,0,0,1,168
City Hotel,0,1,3,123.98
City Hotel,0,1,3,142.88
City Hotel,0,1,3,95.46
City Hotel,0,1,3,72.91
City Hotel,0,1,3,123.98
City Hotel,0,0,1,169
City Hotel,0,1,3,116.25
City Hotel,0,2,3,87.05
City Hotel,0,1,3,110.16
City Hotel,0,1,3,127.44
City Hotel,0,1,3,123.98
City Hotel,0,2,3,96.05
City Hotel,0,1,3,118.8
City Hotel,0,2,3,119.16
City Hotel,0,1,3,127.44
City Hotel,0,1,3,118.8
City Hotel,0,0,2,149
City Hotel,0,2,3,177.66
City Hotel,0,1,3,93.4
City Hotel,0,1,3,98.2
City Hotel,0,0,2,149.4
City Hotel,0,0,1,80.75
City Hotel,0,0,3,114.34
City Hotel,0,0,4,99.79
City Hotel,0,0,3,129.6
City Hotel,0,2,5,95
City Hotel,0,0,3,129.6
City Hotel,0,0,4,125.1
City Hotel,0,2,4,85
City Hotel,0,2,4,114.9
City Hotel,0,2,5,85
City Hotel,0,2,4,85
City Hotel,0,0,1,139
City Hotel,0,0,1,139
City Hotel,0,0,2,135.9
City Hotel,0,2,4,85
City Hotel,0,0,3,112.88
City Hotel,0,1,4,104.76
City Hotel,0,0,2,158.95
City Hotel,0,2,4,128.1
City Hotel,0,1,4,115.2
City Hotel,0,1,4,115.2
City Hotel,0,0,1,180
City Hotel,0,2,5,135.99
City Hotel,0,0,1,90
City Hotel,0,1,2,220
City Hotel,0,1,0,88
City Hotel,0,1,0,88
City Hotel,0,0,1,95
City Hotel,0,1,0,95
City Hotel,0,0,1,107.42
City Hotel,0,0,3,136.8
City Hotel,0,0,2,130
City Hotel,0,1,0,126
City Hotel,0,0,1,166
City Hotel,0,2,5,99.28
City Hotel,0,2,5,99.28
City Hotel,0,0,1,0
City Hotel,0,0,1,0
City Hotel,0,0,1,158
City Hotel,0,0,4,162
City Hotel,0,0,1,135.9
City Hotel,0,0,3,140.13
City Hotel,0,0,3,140.13
City Hotel,0,2,5,124.46
City Hotel,0,0,1,135.9
City Hotel,0,0,1,149.4
City Hotel,0,0,4,126.9
City Hotel,0,0,4,130.5
City Hotel,0,0,1,96.67
City Hotel,0,0,2,149.4
City Hotel,0,0,1,112.59
City Hotel,0,0,2,112.59
City Hotel,0,0,2,112.59
City Hotel,0,0,4,128.85
City Hotel,0,0,3,149
City Hotel,0,2,4,85
City Hotel,0,0,2,80.75
City Hotel,0,0,3,149
City Hotel,0,0,4,139.95
City Hotel,0,0,4,139.95
City Hotel,0,0,1,245
City Hotel,0,0,3,149.4
City Hotel,0,0,3,126.9
City Hotel,0,1,5,118.95
City Hotel,0,0,3,125.1
City Hotel,0,0,5,111
City Hotel,0,0,5,137
City Hotel,0,0,5,137
City Hotel,0,0,5,137
City Hotel,0,0,5,111
City Hotel,0,0,5,137
City Hotel,0,0,5,111
City Hotel,0,0,5,111
City Hotel,0,0,2,125.1
City Hotel,0,2,5,85
City Hotel,0,0,5,137
City Hotel,0,0,5,137
City Hotel,0,0,5,137
City Hotel,0,0,5,137
City Hotel,0,0,3,110
City Hotel,0,0,3,117.11
City Hotel,0,0,2,125.1
City Hotel,0,0,4,136
City Hotel,0,2,5,121.5
City Hotel,0,2,5,126.9
City Hotel,0,0,3,125.1
City Hotel,0,0,3,116.1
City Hotel,0,0,3,116.1
City Hotel,0,0,3,125.1
City Hotel,0,0,3,125.1
City Hotel,0,0,3,125.1
City Hotel,0,0,3,126.9
City Hotel,0,0,3,90.95
City Hotel,0,0,3,125.1
City Hotel,0,2,5,127.8
City Hotel,0,0,2,89.4
City Hotel,0,0,3,126.9
City Hotel,0,0,2,193.05
City Hotel,0,0,3,110
City Hotel,0,0,3,110
City Hotel,0,0,3,110
City Hotel,0,0,3,100
City Hotel,0,0,3,110
City Hotel,0,0,3,110
City Hotel,0,0,3,110
City Hotel,0,0,3,110
City Hotel,0,0,3,110
City Hotel,0,0,3,110
City Hotel,0,0,3,150.45
City Hotel,0,0,2,149.4
City Hotel,0,0,2,149.4
City Hotel,0,0,2,149.4
City Hotel,0,0,3,110
City Hotel,0,0,3,110
City Hotel,0,0,3,110
City Hotel,0,1,5,170.68
City Hotel,0,0,3,110
City Hotel,0,0,2,149.4
City Hotel,0,0,3,110
City Hotel,0,0,2,125.1
City Hotel,0,0,3,110
City Hotel,0,1,5,85
City Hotel,0,0,3,110
City Hotel,0,0,3,207.9
City Hotel,0,0,3,108.99
City Hotel,0,0,1,125.1
City Hotel,0,1,5,101.99
City Hotel,0,0,5,85
City Hotel,0,0,4,345
City Hotel,0,0,5,137
City Hotel,0,1,5,95
City Hotel,0,0,2,125.1
City Hotel,0,0,2,125.1
City Hotel,0,0,4,136
City Hotel,0,0,4,129.6
City Hotel,0,0,2,183.15
City Hotel,0,0,2,121.68
City Hotel,0,0,2,135.9
City Hotel,0,0,5,111
City Hotel,0,0,5,149
City Hotel,0,0,3,130.5
City Hotel,0,0,3,126.9
City Hotel,0,0,3,145.4
City Hotel,0,0,3,249
City Hotel,0,0,2,125.1
City Hotel,0,0,2,125.1
City Hotel,0,0,2,125.1
City Hotel,0,0,2,135.9
City Hotel,0,0,2,108.72
City Hotel,0,0,1,95
City Hotel,0,0,1,168
City Hotel,0,0,2,168.3
City Hotel,0,1,5,108
City Hotel,0,1,4,141.84
City Hotel,0,1,3,86.36
City Hotel,0,2,5,149.4
City Hotel,0,1,0,129
City Hotel,0,1,5,171
City Hotel,0,1,2,118.15
City Hotel,0,1,0,89
City Hotel,0,1,3,149.4
City Hotel,0,2,5,89.14
City Hotel,0,2,5,89.14
City Hotel,0,2,5,79.57
City Hotel,0,2,5,89.14
City Hotel,0,2,5,89.14
City Hotel,0,2,5,89.14
City Hotel,0,2,5,89.14
City Hotel,0,1,0,149.4
City Hotel,0,2,5,89.14
City Hotel,0,2,5,89.14
City Hotel,0,2,5,89.14
City Hotel,0,1,1,145.8
City Hotel,0,2,5,89.14
City Hotel,0,2,5,89.14
City Hotel,0,1,0,85.03
City Hotel,0,4,10,104.13
City Hotel,0,2,5,89.14
City Hotel,0,1,1,96
City Hotel,0,1,1,139.2
City Hotel,0,1,1,48
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,85.5
City Hotel,0,1,1,96
City Hotel,0,1,1,96
City Hotel,0,1,1,120.6
City Hotel,0,1,0,0
City Hotel,0,1,2,145
City Hotel,0,1,0,145
City Hotel,0,1,0,168.3
City Hotel,0,1,4,122.4
City Hotel,0,1,4,109.29
City Hotel,0,1,1,192
City Hotel,0,1,1,167
City Hotel,0,1,0,85
City Hotel,0,1,0,85
City Hotel,0,1,4,116.45
City Hotel,0,1,0,85
City Hotel,0,1,5,95
City Hotel,0,1,3,161.5
City Hotel,0,1,0,89
City Hotel,0,1,0,155
City Hotel,0,1,2,106.2
City Hotel,0,2,5,98.64
City Hotel,0,1,1,168.3
City Hotel,0,1,3,149.4
City Hotel,0,1,3,90.95
City Hotel,0,1,3,90.95
City Hotel,0,1,2,168.3
City Hotel,0,1,3,161.5
City Hotel,0,1,0,175
City Hotel,0,1,1,144.9
City Hotel,0,1,0,89
City Hotel,0,2,5,153.77
City Hotel,0,1,1,135.9
City Hotel,0,1,5,195.3
City Hotel,0,1,1,170.57
City Hotel,0,1,3,123.11
City Hotel,0,1,1,134.1
City Hotel,0,1,1,201
City Hotel,0,1,1,139
City Hotel,0,1,0,89
City Hotel,0,1,3,149.4
City Hotel,0,1,3,111.19
City Hotel,0,1,2,125.1
City Hotel,0,1,0,85
City Hotel,0,1,3,149.4
City Hotel,0,1,3,168.3
City Hotel,0,1,3,119.85
City Hotel,0,1,0,139
City Hotel,0,1,2,170.1
City Hotel,0,1,2,125.1
City Hotel,0,1,0,0
City Hotel,0,1,0,149
City Hotel,0,1,0,94.32
City Hotel,0,1,0,146
City Hotel,0,2,5,183.6
City Hotel,0,1,0,89
City Hotel,0,2,2,139.5
City Hotel,0,2,0,93.5
City Hotel,0,2,0,74.1
City Hotel,0,2,0,110
City Hotel,0,2,0,109
City Hotel,0,1,0,89
City Hotel,0,2,0,125.1
City Hotel,0,1,0,135
City Hotel,0,1,0,89
City Hotel,0,1,0,68.53
City Hotel,0,1,0,106.4
City Hotel,0,2,0,89
City Hotel,0,1,0,99
City Hotel,0,1,0,108
City Hotel,0,1,0,108
City Hotel,0,1,0,108
City Hotel,0,1,0,108
City Hotel,0,2,2,167.2
City Hotel,0,2,2,167.2
City Hotel,0,1,0,99
City Hotel,0,1,0,99
City Hotel,0,1,0,127
City Hotel,0,1,0,87.01
City Hotel,0,2,0,89
City Hotel,0,1,0,68.5
City Hotel,0,2,1,97.71
City Hotel,0,2,1,106.71
City Hotel,0,1,0,125.1
City Hotel,0,2,2,134
City Hotel,0,1,0,145
City Hotel,0,2,0,89
City Hotel,0,2,0,87.2
City Hotel,0,1,0,95
City Hotel,0,2,0,142
City Hotel,0,2,0,85.5
City Hotel,0,2,2,149.4
City Hotel,0,1,0,110.11
City Hotel,0,1,0,95.38
City Hotel,0,1,0,135.9
City Hotel,0,1,0,110.11
City Hotel,0,2,0,152.1
City Hotel,0,1,0,89
